id,title,readers,x,y,area,paper_abstract,published_in,year,url,file_hash,authors,doctype,oa_state
7f6ba480-6d01-11df-a2b2-0026b95e3eb7,Factors Affecting Technology Uses in Schools: An Ecological Perspective,79,0.915470785,-0.637001444,Meta Analysis,"Why is technology not used more in schools? Many researchers have tried to solve this persistent puzzle. The authors of this article report on their study of technology uses in 19 schools. They suggest an ecological metaphor, using the example of the introduction of the zebra mussel into the Great Lakes, to integrate and organize sets of factors that affect implementation of computer uses. Their findings suggest that an ecological perspective can provide a powerful analytical framework for understanding technology uses in schools. That perspective points out new directions for research and has significant policy and practical implications for implementing innovations in schools.",American Educational Research Journal,2003,factors-affecting-technology-uses-in-schools-an-ecological-perspective,ab18a593009b9159d8577b378365d79ada044a11,"Zhao,Y;Frank,K A;",dataset,1
0beccf90-6d04-11df-a474-0026b95e3e23,Findings on Facebook in higher education: A comparison of college faculty and student uses and perceptions of social networking sites,139,1.443618836,1.289497725,Online Learning and Technology Adoption,"Social Networking Sites (SNSs) such as Facebook are one of the latest examples of communications technologies that have been widely-adopted by students and, consequently, have the potential to become a valuable resource to support their educational communications and collaborations with faculty. However, faculty members have a track record of prohibiting classroom uses of technologies that are frequently used by students. To determine how likely higher education faculty are to use Facebook for either personal or educational purposes, higher education faculty (n=62) and students (n=120) at a mid-sized southern university were surveyed on their use of Facebook and email technologies. A comparison of faculty and student responses indicate that students are much more likely than faculty to use Facebook and are significantly more open to the possibility of using Facebook and similar technologies to support classroom work. Faculty members are more likely to use more traditional technologies such as email.",The Internet and Higher Education,2010,findings-facebook-higher-education-comparison-college-faculty-student-uses-perceptions-social-networking-sites,0ff9827e8a1edbab2fe1150c21390e0cbbb82327,"Roblyer,M D;McDaniel,Michelle;Webb,Marsena;Herman,James;Witty,James Vince;",dataset,1
5ff39230-6d00-11df-a2b2-0026b95e3eb7,First principles of instruction,103,0.130873721,-2.119100133,Instructional Design,"Examines instructional design theories and elaborates principles about when learning is promoted, i.e., when learners are engaged in solving real-world problems, when existing knowledge is activated as a foundation for new knowledge, and when new knowledge is demonstrated to the learner, applied by the learner, and integrated into the learner's world.",Educational Technology Research & Development,2002,first-principles-of-instruction,e575c93ded9197afbf7f98f5c9303e9f7ba771b3,"Merrill,M David;",dataset,1
e3f2ec20-6d00-11df-a2b2-0026b95e3eb7,Handbook of Emerging Technologies for Learning,87,1.09554206,2.434053046,The Future of Learning,"Over the last decade, in seminars, conferences, and workshops, Peter Tittenberger and I have had the opportunity to explore the role of technology in transforming learning. From conversations during these engagements, a set of concerns has emerged: 1. Educators express interest in improving their teaching and learning practices, particularly emphasizing the need to improve engagement of learners (online or in-class). 2. While concerned about improving teaching and learning, educators generally resist: a. Advanced pedagogical discussions that are not readily transferable to the online or face-to-face classroom b. Technology-heavy hype and suggestions that the social element of learning can somehow be replaced.",Image Rochester NY,2009,handbook-emerging-technologies-learning-3,c60b3a6ff3bd457650afce80f18e5042ac6ac615,"Siemens,George;Tittenberger,Peter;",dataset,1
0ee48bc0-6d04-11df-afb8-0026b95d30b2,Integrating technology into K-12 teaching and learning: current knowledge gaps and recommendations for future research,105,1.79876404,-1.03444766,Technological Pedagogical Content Knowledge,"Although research studies in education show that use of technology can help student learning, its use is generally affected by certain barriers. In this paper, we first identify the general barriers typically faced by K-12 schools, both in the United States as well as other countries, when integrating technology into the curriculum for instructional purposes, namely: (a) resources, (b) institution, (c) subject culture, (d) attitudes and beliefs, (e) knowledge and skills, and (f) assessment. We then describe the strategies to overcome such barriers: (a) having a shared vision and technology integration plan, (b) overcoming the scarcity of resources, (c) changing attitudes and beliefs, (d) conducting professional development, and (e) reconsidering assessments. Finally, we identify several current knowledge gaps pertaining to the barriers and strategies of technology integration, and offer pertinent recommendations for future research.",Educational Technology Research & Development,2006,integrating-technology-into-k12-teaching-and-learning-current-knowledge-gaps-and-recommendations-for-future-research,84b52949b570da03e058b98fcba6052f31da0e19,"Hew,Khe Foon;Brush,Thomas;",dataset,1
3e263350-6d01-11df-a2b2-0026b95e3eb7,Investigating faculty decisions to adopt Web 2.0 technologies: Theory and empirical tests,98,1.107864398,1.823935174,Personal Learning Environment,"While students are increasing their use of emerging technologies such as text messaging, wikis, social networks, and other Web 2.0 applications, this is not the case with many university faculty. The purpose of this study was to assess faculty's awareness of the benefits of Web 2.0 to supplement in-class learning and better understand faculty's decisions to adopt these tools using the decomposed theory of planned behavior (DTPB) model. Findings indicated that while some faculty members feel that some Web 2.0 technologies could improve students' learning, their interaction with faculty and with other peers, their writing abilities, and their satisfaction with the course; few choose to use them in the classroom. Additional results indicated that faculty's attitude and their perceived behavioral control are strong indicators of their intention to use Web 2.0. A number of implications are drawn highlighting how the use of Web 2.0 could be useful in the classroom.",The Internet and Higher Education,2008,investigating-faculty-decisions-to-adopt-web-20-technologies-theory-and-empirical-tests,81489d17cc2eab30b4df5b0dbfd71d6f6a733209,"Ajjan,H;Hartshorne,R;",dataset,1
bc323cf0-6d04-11df-a2b2-0026b95e3eb7,Knowing Knowledge,156,0.684033251,2.543649967,The Future of Learning,"The concepts of knowing, knowledge and wisdom are analyzed through ones own respect and psychological foundations, accepting knowing as the consequence of immediate information, the knowledge as the elaborated intellectual concepts of knowing and wisdom as a superior category of intellectual and moral content. Outling these concepts, they are applied in real life through the elderly and through master.",Anales De La Real Academia Nacional De Medicina,2006,knowing-and-knowledge,0cf161e786668c013ada92f23f4cfa76408a1148,"Siemens,George;",dataset,1
04c90e30-6d0a-11df-a2b2-0026b95e3eb7,"Knowledge building: Theory, pedagogy, and technology",109,-0.915604521,-1.446485886,Computer-supported Collaborative Learning,"In what is coming to be called the knowledge age, the health and wealth of societies depends increasingly on their capacity to innovate. People in general, not just a specialized elite, need to work creatively with knowledge. As Peter Drucker put it Innovation must be part and parcel of the ordinary, the norm, if not routine. This presents a formidable new challenge: how to develop citizens who not only possess up-to-date knowledge but are able to participate in the creation of new knowledge as a normal part of their lives. There are no proven methods of educating people to be producers of knowledge. Knowledge creators of the past have been too few and too exceptional in their talents to provide much basis for educational planning. In the absence of pedagogical theory, learning-by-doing and apprenticeship are the methods of choice; but this does not seem feasible if the doing in question is the making of original discoveries, inventions, and plans. Rather, we must think of a developmental trajectory leading from the natural inquisitiveness of the young child to the disciplined creativity of the mature knowledge producer. The challenge, then, will be to get students on to that trajectory. But what is the nature of this trajectory and of movement along it? There are three time-honored answers that provide partial solutions at best. One approach emphasizes foundational knowledge: First master what is already known. In practice this means that knowledge creation does not enter the picture until graduate school or adult work, by which time the vast majority of people are unprepared for the challenge. A second approach focuses on subskills: Master component skills such as critical thinking, scientific method, and collaboration; later, assemble these into competent original research, design, and so forth. Again, the assemblyif it occurs at alltypically occurs only at advanced levels that are reached by only a few. Additionally, the core motivationadvancing the frontiers of knowledgeis missing, with the result that the component skills are pursued as ends in themselves, lacking in authentic purpose. Subskill approaches remain popular (now often under the banner of twenty-first century skills) because they lend themselves to parsing the curriculum into specific objectives. A third approach is associated with such labels as learning communities, project-based learning, and guided discovery. Knowledge is socially constructed, and best supported through collaborations designed so that participants share knowledge and tackle projects that incorporate features of adult teamwork, real-world content, and use of varied information sources. This is the most widely supported approach at present, especially with regard to the use of information technology. The main drawback is that it too easily declines toward what is discussed below as shallow constructivism.",Knowledge Creation Diffusion Utilization,2006,knowledge-building-theory-pedagogy-and-technology,7a97771f4e92a4285c86f59c2448dd76dd392149,"Scardamalia,Marlene;Bereiter,Carl;",dataset,1
75267120-6d02-11df-a2b2-0026b95e3eb7,Learning by Design: good video games as learning machines,116,-2.337859273,0.601385438,Game-based Learning,"This article asks how good video and computer game designers manage to get new players to learn long, complex and difficult games. The short answer is that designers of good games have hit on excellent methods for getting people to learn and to enjoy learning. The longer answer is more complex. Integral to this answer are the good principles of learning built into successful games. The author discusses 13 such principles under the headings of Empowered Learners, Problem Solving and Understanding and concludes that the main impediment to implementing these principles in formal education is cost. This, however, is not only (or even so much) monetary cost. It is, importantly, the cost of changing minds about how and where learning is done and of changing one of our most profoundly change-resistant institutions: the school.",ELearning,2005,learning-by-design-good-video-games-as-learning-machines,2e124658d8a5888a434e83b183d46e28a12275cd,"Gee,James Paul;",dataset,1
20103d80-6d0a-11df-afb8-0026b95d30b2,Learning with Media,45,-0.020370865,-2.371947564,Instructional Design,"This article describes learning with media as a complementary process within which representations are constructed and procedures performed, sometimes by the learner and sometimes by the medium. It reviews research on learning with books, television, computers, and multimedia environments. These media are distinguished by cognitively relevant characteristics of their technologies, symbol systems, and processing capabilities. Studies are examined that illustrate how these characteristics, and the instructional designs that employ them, interact with learner and task characteristics to influence the structure of mental representations and cognitive processes. Of specific interest is the effect of media characteristics on the structure, formation, and modification of mental models. Implications for research and practice are discussed.",Review of Educational Research,1991,learning-media,e35af8f4334998b6f5ffc61b9d74128421468942,"Kozma,R B;",dataset,1
fca0e810-6d02-11df-a2b2-0026b95e3eb7,"Learning, Teaching, and Scholarship in a Digital Age: Web 2.0 and Classroom Research: What Path Should We Take Now?",134,-0.146231694,2.052302061,Digital Natives,"Since Windschitl first outlined a research agenda for the World Wide Web and classroom research, significant shifts have occurred in the nature of the Web and the conceptualization of classrooms. Such shifts have affected constructs of learning and instruction, and paths for future research. This article discusses the characteristics of Web 2.0 that differentiate it from the Web of the 1990s, describes the contextual conditions in which students use the Web today, and examines how Web 2.0s unique capabilities and youths proclivities in using it influence learning and teaching. Two important themes, learner participation and creativity and online identity formation, emerged from this analysis and support a new wave of research questions. A stronger research focus on students everyday use of Web 2.0 technologies and their learning with Web 2.0 both in and outside of classrooms is needed. Finally, insights on how educational scholarship might be transformed with Web 2.0 in light of these themes are discussed.",Educational Researcher,2009,learning-teaching-and-scholarship-in-a-digital-age-web-20-and-classroom-research-what-path-should-we-take-now,4d56f31924f9f0c1faf2917951d5ea03f0dbe52e,"Greenhow,C;Robelia,B;Hughes,J E;",dataset,1
01ee95e0-ce21-11df-922b-0024e8453de6,Levels of Technology Implementation (LoTi): A Framework for Measuring Classroom Technology Use,51,0.316209198,-2.769800942,Instructional Design,"Since the introduction of the Apple IIe computer in the early 1980s, the term technology has represented a broad range of interests and has been the subject of numerous interpretations. In school systems nation-wide, technology has been the focus of curriculum renewal projects and school funding debates. It has been the rallying cry for leading many school districts into the 21st century. Our fascination with technology stems, in large degree, from its am- biguity within existing paradigms. Does technology represent things, like computers, modems, pencils, microscopes, and televisions; words or ideas, like progress and change; processes, like animal breeding and voting; or delivery systems, like expert systems and novice systems? Each perspective on technology has its unique attributes and leads the individual to different conclusions and implementation strategies",Learning and Leading with Technology,1995,levels-of-technology-implementation-loti-a-framework-for-measuring-classroom-technology-use-2,db2a381fe11c207d368adf66a54a6cc416f0957b,"Moersch,Christopher;",dataset,1
732d2410-6d00-11df-a2b2-0026b95e3eb7,Literature Review in Games and Learning Literature Review in Games and Learning,177,-2.272022686,0.282325412,Game-based Learning,"This review provides: - a summary of the contemporary state of the computer and video gaming industry, market and culture - an overview of the main developments in research into gaming and the educational relevance of video games, and a summary of the literature resulting from this research - a basis for communication between the educational research community and the commercial sector on the subject of the use of games technologies in the design of learning resources - a basis for discussion within educational communities on the use of digital games within educational settings.",Context,2004,literature-review-in-games-and-learning,daa62d76583f363b64faa5c850276db1b6fb937b,"Kirriemuir,John;",dataset,1
de4f22c0-6d00-11df-a2b2-0026b95e3eb7,Living and Learning with New Media: Summary of Findings from the Digital Youth Project,196,-0.836806164,1.903285588,Digital Natives,"Social network sites, online games, video-sharing sites, and gadgets such as iPods and mobile phones are now fixtures of youth culture. They have so permeated young lives that it is hard to believe that less than a decade ago these technologies barely existed. Todays youth may be coming of age and struggling for autonomy and identity as did their predecessors, but they are doing so amid new worlds for communication, friendship, play, and self-expression. This white paper summarizes the results of a three-year ethnographic study, funded by the John D. and Catherine T. MacArthur Foundation, examining young peoples participation in the new media ecology. It represents a condensed version of a longer treatment of the project findings.i The study was motivated by two primary research questions: How are new media be- ing integrated into youth practices and agendas? How do these practices change the dynamics of youth-adult negotiations over literacy, learning, and authoritative knowledge?",Digital Media,2008,living-and-learning-with-new-media-summary-of-findings-from-the-digital-youth-project,cf3b6b1882c77f70de4d1841380fec462c23535c,"Ito,Mizuko;Horst,Heather;",dataset,1
0d736500-6d03-11df-a2b2-0026b95e3eb7,"Making learning fun: Quest Atlantis, a game without guns",140,-2.059305268,-1.118307749,Game-based Learning,"This article describes the Quest Atlantis (QA) project, a learning and teaching project that employs a multiuser, virtual environment to immerse children, ages 912, in educational tasks. QA combines strategies used in commercial gaming environments with lessons from educational research on learning and motivation. It allows users at participating elementary schools and after-school centers to travel through virtual spaces to perform educational activities, talk with other users and mentors, and build virtual personae. Our work has involved an agenda and process that may be called socially-responsive design, which involves building sociotechnical structures that engage with and potentially transform individuals and their contexts of participation. This work sits at the intersection of education, entertainment, and social commitment and suggests an expansive focus for instructional designers. The focus is on engaging classroom culture and relevant aspects of student life to inspire participation consistent with social commitments and educational goals interpreted locally.",Educational Technology Research & Development,2005,making-learning-fun-quest-atlantis-a-game-without-guns,a7855a68486526ee0341d3d6b08590ae7f45f391,"Barab,Sasha;Thomas,Michael;Dodge,Tyler;Carteaux,Robert;Tuzun,Hakan;",dataset,1
827513f0-6d01-11df-a2b2-0026b95e3eb7,Mapping pedagogy and tools for effective learning design,102,-0.656038188,1.211187956,Meta Analysis,"A number of pedagogies and approaches are often quoted in the e-learning literature constructivism, communities of practice, collaboration but we suggest that much of what is described could more easily be explained in terms of didactic and behaviourist approaches to learning. In this paper we propose a model that supports the development of pedagogically driven approaches to e-learning. The paper begins by explaining how models can be used to represent theoretical approaches and to support practitioners' engagement with these. After outlining the method through which this can be achieved, a model of pedagogies is developed. This process begins with a review of learning theories, from which key components of learning are distilled. This abstraction is used as an analytical tool, allowing components of learning scenarios to be described and related to appropriate theoretical approaches through the use of specific tools and resources. Our assertion is that a better articulation and mapping of different pedagogical processes, tools and techniques will provide a pedagogic approach that is more reflexive and consistent with practitioners' theoretical perspective on learning and teaching.",Computers & Education,2004,mapping-pedagogy-and-tools-for-e-ective-learning-design,be05e40c05977b81a873f5abd03e5216a5a20141,"Conole,Grainne;Dyke,Martin;Oliver,Martin;Seale,Jane;",dataset,1
be6d98e0-6d02-11df-a2b2-0026b95e3eb7,Media will never influence learning,103,-0.508591631,-1.78722624,Instructional Design,"Alternatives and/or supplements to animal dissection are being explored by educators of human anatomy at different academic levels. Clay modeling is one such alternative that provides a kinesthetic, three-dimensional, constructive, and sensory approach to learning human anatomy. The present study compared two laboratory techniques, clay modeling of human anatomy and dissection of preserved cat specimens, in the instruction of muscles, peripheral nerves, and blood vessels. Specifically, we examined the effect of each technique on student performance on low-order and high-order questions related to each body system as well as the student-perceived value of each technique. Students who modeled anatomic structures in clay scored significantly higher on low-order questions related to peripheral nerves; scores were comparable between groups for high-order questions on peripheral nerves and for questions on muscles and blood vessels. Likert-scale surveys were used to measure student responses to statements about each laboratory technique. A significantly greater percentage of students in the clay modeling group 'agreed' or 'strongly agreed' with positive statements about their respective technique. These results indicate that clay modeling and cat dissection are equally effective in achieving student learning outcomes for certain systems in undergraduate human anatomy. Furthermore, clay modeling appears to be the preferred technique based on students' subjective perceptions of value to their learning experience.",Educational Technology Research & Development,1994,media-will-never-influence-learning,67cdefbd423a44e347ec084114b57262cfc2a687,"Clark,Richard E;",dataset,1
81cfc150-6d03-11df-a2b2-0026b95e3eb7,Mobile learning for HIV/AIDS healthcare worker training in resource-limited settings.,112,1.612854594,1.017773034,Mobile Learning,ABSTRACT:,Aids Research And Therapy,2009,mobile-learning-transforming-the-delivery-of-education-and-training,fdf3a80f6555dee24399b83f84530db7ef2b7eb1,"Ally,Mohamed;",dataset,1
5c3ad650-6d08-11df-a2b2-0026b95e3eb7,Mobile Learning projects - a critical analysis of the state of the art,97,-0.622159704,-0.105542171,Meta Analysis,"This paper provides a critical analysis of Mobile Learning projects published before the end of 2007. The review uses a Mobile Learning framework to evaluate and categorize 102 Mobile Learning projects, and to briefly introduce exemplary projects for each category. All projects were analysed with the criteria: context, tools, control, communication, subject and objective. Although a significant number of projects have ventured to incorporate the physical context into the learning experience, few projects include a socializing context. Tool support ranges from pure content delivery to content construction by the learners. Although few projects explicitly discuss the Mobile Learning control issues, one can find all approaches from pure teacher control to learner control. Despite the fact that mobile phones initially started as a communication device, communication and collaboration play a surprisingly small role in Mobile Learning projects. Most Mobile Learning projects support novices, although one might argue that the largest potential is supporting advanced learners. All results show the design space and reveal gaps in Mobile Learning research.",Journal of Computer Assisted Learning,2009,mobile-learning-projects-a-critical-analysis-of-the-state-of-the-art,d44ed9e6a64469afcb23eed4e4caed875ffa0052,"Frohberg,D;Göth,C;Schwabe,G;",dataset,1
85e92180-6d00-11df-a2b2-0026b95e3eb7,Mobile learning: A framework and evaluation,112,1.891023859,0.503661477,Mobile Learning,"Wireless data communications in form of Short Message Service (SMS) and Wireless Access Protocols (WAP) browsers have gained global popularity, yet, not much has been done to extend the usage of these devices in electronic learning (e-learning). This project explores the extension of e-learning into wireless/handheld (W/H) computing devices with the help of a mobile learning (m-learning) framework. This framework provides the requirements to develop m-learning applications that can be used to complement classroom or distance learning. A prototype application was developed to link W/H devices to three course websites. The m-learning applications were pilot-tested for two semesters with a total of 63 students from undergraduate and graduate courses at our university. The students used the m-learning environment with a variety of W/H devices and reported their experiences through a survey and interviews at the end of the semester. The results from this exploratory study provide a better understanding on the role of mobile technology in higher education.",Computers & Education,2007,mobile-learning-a-framework-and-evaluation,79bec88ee5f57a42e329b0efc39e9b0d1540f00a,"Motiwalla,L;",dataset,1
ec66c8a0-6d04-11df-afb8-0026b95d30b2,Net generation or Digital Natives: Is there a distinct new generation entering university?,131,-0.56493735,2.374981671,Digital Natives,This article reports key findings from the first phase of a research project investigating Net generation age students as they encounter e-learning at five universities in England. We take a critical view of the idea of a distinct generation which has been described using various terms including Net generation and Digital Natives and explore age related differences amongst first year university students. The article draws on evidence from a survey of first year undergraduates studying a range of pure and applied subjects. Overall we found a complex picture amongst first-year students with the sample population appearing to be a collection of minorities. These included a small minority that made little use of some technologies and larger minorities that made extensive use of new technologies. Often the use of new technology was in ways that did not fully correspond with the expectations that arise from the Net generation and Digital Natives theses. The article concludes that whilst there are strong age related variations amongst the sample it is far to simplistic to describe young first-year students born after 1983 as a single generation. The authors find that the generation is not homogenous in its use and appreciation of new technologies and that there are significant variations amongst students that lie within the Net generation age band.,Computers & Education,2010,net-generation-digital-natives-distinct-new-generation-entering-university,c82b08d21bb4530e7835b94b89332f1370f17b39,"Jones,Chris;Ramanau,Ruslan;Cross,Simon;Healing,Graham;",dataset,1
e7a37100-6d00-11df-a2b2-0026b95e3eb7,Nine Ways to Reduce Cognitive Load in Multimedia Learning,186,0.469333741,-1.151697648,Cognitive Models,"First,wepropose a theory of multimedia learning based on the assumptions that humans possess separate systems for processing pictorial and verbal material (dual-channel assumption), each channel is limited in the amount of material that can be processed at one time (limited-capacity assumption), and meaningful learning involves cognitive processing including building con- nections between pictorial and verbal representations (active-processing assumption). Second, basedonthe cognitive theory of multimedia learning,weexamine the concept of cognitive over- load in which the learners intended cognitive processing exceeds the learners available cogni- tive capacity. Third, we examine five overload scenarios. For each overload scenario, we offer one or two theory-based suggestions for reducing cognitive load, and we summarize our re- search results aimed at testing the effectiveness of each suggestion. Overall, our analysis shows that cognitive load is a central consideration in the design of multimedia instruction.",Educational Psychologist,2003,nine-ways-to-reduce-cognitive-load-in-multimedia-learning,6d2af18deef5bece57f1ebc134c8de8ac3d0129a,"Mayer,Richard E;Moreno,Roxana;",dataset,1
71de8400-6d00-11df-a2b2-0026b95e3eb7,On the Science of Education Design Studies,121,-1.707100354,-2.657069388,Design-based Research,"The authors argue that design studies, like all scientific work, must comport with guiding scientific principles and provide adequate warrants for their knowledge claims. The issue is whether their knowledge claims can be warranted. By their very nature, design studies are complex, multivariate, multilevel, and interventionist, making warrants particularly difficult to establish. Moreover, many of these studies, intended or not, rely on narrative accounts to communicate and justify their findings. Although narratives often purport to be true, there is nothing in narrative form that guarantees veracity. The authors provide a framework that links design-study research questions as they evolve over time with corresponding research methods. In this way, an integration can be seen of research methods focused on discovery with methods focused on validation of claims.",Educational Researcher,2003,on-the-science-of-education-design-studies,04b43b3f84048af1340da737207fe7200433039a,"Shavelson,R J;Phillips,D C;Towne,L;Feuer,M J;",dataset,1
5d983d10-6d00-11df-a2b2-0026b95e3eb7,On the Theoretical Breadth of Design-Based Research in Education,97,-1.540930784,-2.70141147,Design-based Research,"Over the past decade, design experimentation has become an increasingly accepted mode of research appropriate for the theoretical and empirical study of learning amidst complex educational interventions as they are enacted in everyday settings. There is still a significant lack of clarity surrounding methodological and epistemological features of this body of work. In fact, there is a broad variety of theory being developed in this mode of research. In contrast to recent efforts to seek a singular definition for design experimentation, I argue that methodological and epistemological issues are significantly more tractable if considered from the perspective of manifold families of theoretically framed design-based research. After characterizing a range of such families, I suggest that, as we deliberate on the nature of design-based research, greater attention should be given to the pluralistic nature of learning theory, to the relation between theory and method, and to working across theoretical and methodological boundaries through the use of mixed methods. Finally, I suggest that design-based research-with its focus on promoting, sustaining, and understanding innovation in the world-should be considered a form of scholarly inquiry that sits alongside the panoply of canonical forms ranging from the experimental, historical, philosophical, sociological, legal, and interpretive.",Educational Psychologist,2004,on-the-theoretical-breadth-of-designbased-research-in-education,c610c3fc8db59511e3702fb30a5049147f08dd60,"Bell,Philip;",dataset,1
460ba4c0-6d00-11df-a2b2-0026b95e3eb7,Patterns of Personal Learning Environments,65,2.246794038,1.53634629,Personal Learning Environment,"The use of design patterns is now well established as an approach within the field of software systems as well as within the field of architecture. An initial effort was made to harness patterns as a tool for elaborating the design of the elements of personal learning environments as part of the University of Bolton's Personal Learning Environment project; however, this earlier effort had a number of limitations that prompted a revisit to the pattern language documented here. In particular, the initial patterns, while functionally useful, lacked some of the moral and generative qualities that are the essential qualities of an effective pattern language. This paper presents a revised pattern language focused around two primary categories, learning networks, and personal learning tools.",Interactive Learning Environments,2008,patterns-personal-learning-environments,4e8fbe1138abf3af1f735ec909ae491685e7c609,"Wilson,Scott;",dataset,1
460c8f20-6d00-11df-a2b2-0026b95e3eb7,Personal Learning Environments,142,1.757342389,1.901706205,Personal Learning Environment,"Current systems used in education follow a consistent design pattern, one that is not supportive of lifelong learning or personalization, is asymmetric in terms of user capability, and which is disconnected from the global ecology of Internet services. In this paper we propose an alternative design pattern for educational systems that emphasizes symmetric connections with a range of services both in formal and informal learning, work, and leisure, and identify strategies for implementation and experimentation.",Sixth IEEE International Conference on Advanced Learning Technologies ICALT06,2006,personal-learning-environments-3,c9bff53ff65f59b451a13b429d9e72d333423fe9,"Van Harmelen,M;",dataset,1
4d4dfec0-6d07-11df-afb8-0026b95d30b2,Personal Learning Environments - the future of eLearning ?,154,1.358428897,1.79654839,Personal Learning Environment,"This paper explores some of the ideas behind the Personal Learning Environment and considers why PLEs might be useful or indeed central to learning in the future. This is not so much a technical question as an educational one, although changing technologies are key drivers in educational change. The paper starts by looking at the changing face of education and goes on to consider the different ways in which the so-called net generation is using technology for learning. It goes on to consider some of the pressures for change in the present education systems. The idea of a Personal Learning Environment recognises that learning is ongoing and seeks to provide tools to support that learning. It also recognises the role of the individual in organising his or her own learning. Moreover, the pressures for a PLE are based on the idea that learning will take place in different contexts and situations and will not be provided by a single learning provider. Linked to this is an increasing recognition of the importance of informal learning. The paper also looks at changing technology, especially the emergence of ubiquitous computing and the development of social software. The paper believes that we are coming to realise that we cannot simply reproduce previous forms of learning, the classroom or the university, embodied in software. Instead, we have to look at the new opportunities for learning afforded by emerging technologies. Social software offers the opportunity to narrow the divide between producers and consumers. Consumers themselves become producers, through creating and sharing. One implication is the potential for a new ecology of open content, books, learning materials and multimedia, through learners themselves becoming producers of learning materials. Social software has already led to the widespread adoption of portfolios for learners, bringing together learning from different contexts and sources of learning and providing an ongoing record of lifelong learning, capable of expression in different forms. The paper considers how Personal Learning Environments might be developed through the aggregation of different services. The final section provides examples of practices that show how PLEs may be used in the future.",Lifelong Learning,2007,personal-learning-environmentsthe-future-of-elearning-1,515c29d329e12290bc8dd9ba3adfb0a1038fd39d,"Attwell,Graham;",dataset,1
762d44b0-6d00-11df-8e55-0026b95e43ca,Playing and Making Games for Learning: Instructionist and Constructionist Perspectives for Game Studies,111,-2.946932868,-0.460836115,Game-based Learning,"This article presents an overview of what we know about two perspectives, coined instructionist and constructionist, to games for learning. The instructionists, accustomed to thinking in terms of making instructional educational materials, turn naturally to the concept of designing instructional games.Far fewer people have sought to turn the tables: by making games for learning instead of playing games for learning. Rather than embed- ding lessons directly in games, constructionists have focused their efforts on providing students with greater opportunities to construct their own gamesand to construct new relationships with knowledge in the process. Research has only begun to build a body of experience that willmake us believe in thevalue of playing andmakinggamesfor learning.",Games and Culture,2006,playing-making-games-learning-instructionist-constructionist-perspectives-game-studies,0e6f8dbcca820a5307b28f63fe5d8e1e4e39e2e6,"Kafai,Yasmin B;",dataset,1
cd9adf60-6d04-11df-a2b2-0026b95e3eb7,Quantifying Qualitative Analyses of Verbal Data: A Practical Guide,158,-1.074323678,-1.69919689,Design-based Research,"This article provides one example of a method of analyzing qualitative data in an objective and quantifiable way. Although the application of the method is illustrated in the context of verbal data such as explanations, interviews, problem-solving protocols, and retrospective reports, in principle, the mechanics of the method can be adapted for coding other types of qualitative data, such as gestures and videotapes. The mechanics of the method are outlined in 8 concrete steps. Although verbal analyses can be used for many purposes, the main goal of the analyses discussed here is to formulate an understanding of the representation of the knowledge used in cognitive performances and how that representation changes with learning. This can be contrasted with another method of analyzing verbal protocols, the goal of which is to validate the cognitive processes of human performance, often as embodied in a computational model.",The Journal of the Learning Sciences,1997,quantifying-qualitative-analyses-of-verbal-data-a-practical-guide,6c50f4ab9d96c1c2b2fd13d7f2e1907b1260ef5b,"Chi,Michelene T H;",dataset,1
7410be90-6d06-11df-afb8-0026b95d30b2,Reconsidering Research on Learning from Media,89,0.036803818,-1.79726844,Instructional Design,Recent meta-analyses and other studies of media's influence on learning are reviewed. Consistent evidence is found for the generalization that there are no learning benefits to be gained from employing any specific medium to deliver instruction. Research showing performance or time-saving gains from one or another medium are shown to be vulnerable to compelling rival hypotheses concerning the uncontrolled effects of instructional method and novelty. Problems with current media attribute and symbol system theories are described and suggestions made for more promising research directions.,Review of Educational Research,1983,reconsidering-research-learning-media,782eae90cc9ce59957d06d6bd999fdf7f6744675,"Clark,R E;",dataset,1
d45a00a0-6d00-11df-a2b2-0026b95e3eb7,"Researching the community of inquiry framework: Review, issues, and future directions",69,0.798581873,0.627016759,Online Learning and Technology Adoption,"Since its publication in The Internet and Higher Education, Garrison, Anderson, and Archer's Garrison, D. R., Anderson, T., & Archer,W. (2000). Critical inquiry in a text-based environment: Computer conferencing in higher education. The Internet and Higher Education, 2(23), 87105. community of inquiry (CoI) framework has generated substantial interest among online learning researchers. This literature review examines recent research pertaining to the overall framework as well as to specific studies on social, teaching, and cognitive presence.We then use the findings from this literature to identify potential future directions for research. Some of these research directions include the need for more quantitatively-oriented studies, the need for more cross-disciplinary studies, and the opportunities for identifying factors that moderate and/or extend the relationship between the framework's components and online course outcomes.",The Internet and Higher Education,2007,researching-the-community-of-inquiry-framework-review-issues-and-future-directions,f3a0b684b0131f3c6639b5afdd5b3339424ba82a,"Garrison,D;Arbaugh,J;",dataset,1
